,연도,일시,측정소,PM2.5,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
14039,4,06-10 23:00,공주,0.048,0.731437598736177,0.7461111111111112,0.0409207161125319,0.0,0.828
14040,4,06-11 00:00,공주,0.04,0.731437598736177,0.7825,0.0409207161125319,0.0,0.844
14041,4,06-11 01:00,공주,0.06,0.7330173775671407,0.6805555555555556,0.0306905370843989,0.0,0.836
14042,4,06-11 02:00,공주,0.076,0.7282780410742498,0.6080555555555556,0.0383631713554987,0.0,0.843
14043,4,06-11 03:00,공주,0.064,0.7298578199052134,0.7066666666666667,0.0204603580562659,0.0,0.8220000000000001
14044,4,06-11 04:00,공주,0.068,0.7298578199052134,0.7205555555555555,0.0306905370843989,0.0,0.8009999999999999
14045,4,06-11 05:00,공주,0.06,0.7393364928909953,0.7036111111111112,0.0230179028132992,0.0,0.76
14046,4,06-11 06:00,공주,0.04,0.750394944707741,0.7788888888888889,0.0332480818414322,0.0,0.7370000000000001
14047,4,06-11 07:00,공주,0.044,0.778830963665087,0.7769444444444444,0.0255754475703324,0.0,0.6900000000000001
14048,4,06-11 08:00,공주,0.04,0.8151658767772513,0.6975,0.0230179028132992,0.0,0.573
14049,4,06-11 09:00,공주,0.056,0.8309636650868879,0.7730555555555556,0.0306905370843989,0.0,0.535
14050,4,06-11 10:00,공주,0.056,0.8641390205371249,0.6886111111111112,0.0358056265984654,0.0,0.418
14051,4,06-11 11:00,공주,0.056,0.8815165876777251,0.7872222222222222,0.0485933503836317,0.0,0.399
14052,4,06-11 12:00,공주,0.056,0.9036334913112164,0.7311111111111112,0.0460358056265984,0.0,0.335
14053,4,06-11 13:00,공주,0.076,0.9036334913112164,0.6977777777777777,0.0332480818414322,0.0,0.329
14054,4,06-11 14:00,공주,0.076,0.9115323854660348,0.7344444444444445,0.0537084398976982,0.0,0.333
14055,4,06-11 15:00,공주,0.072,0.8909952606635072,0.7280555555555557,0.0562659846547314,0.0,0.423
14056,4,06-11 16:00,공주,0.072,0.8830963665086888,0.6997222222222222,0.0409207161125319,0.0,0.366
14057,4,06-11 17:00,공주,0.072,0.8530805687203793,0.7630555555555556,0.0562659846547314,0.0,0.47
14058,4,06-11 18:00,공주,0.084,0.8025276461295419,0.0,0.0076726342710997,0.0,0.598
14059,4,06-11 19:00,공주,0.076,0.7804107424960507,0.7550000000000001,0.0127877237851662,0.0,0.672
14060,4,06-11 20:00,공주,0.064,0.7630331753554502,0.0,0.0025575447570332,0.0,0.7170000000000001
14061,4,06-11 21:00,공주,0.08,0.7440758293838863,0.0,0.0051150895140664,0.0,0.785
14062,4,06-11 22:00,공주,0.076,0.7330173775671407,0.0,0.0076726342710997,0.0,0.823
14063,4,06-11 23:00,공주,0.052,0.726698262243286,0.9566666666666668,0.0230179028132992,0.0,0.8370000000000001
14064,4,06-15 00:00,공주,0.068,0.7819905213270144,0.6394444444444445,0.0332480818414322,0.0,0.7150000000000001
14065,4,06-15 01:00,공주,0.06,0.778830963665087,0.6147222222222223,0.0511508951406649,0.0,0.7420000000000001
14066,4,06-15 02:00,공주,0.028,0.778830963665087,0.631388888888889,0.0332480818414322,0.0,0.745
14067,4,06-15 03:00,공주,0.024,0.778830963665087,0.5686111111111111,0.0409207161125319,0.0,0.751
14068,4,06-15 04:00,공주,0.024,0.778830963665087,0.5088888888888888,0.0255754475703324,0.0,0.755
14069,4,06-15 05:00,공주,0.028,0.7804107424960507,0.6213888888888889,0.0281329923273657,0.0,0.7639999999999999
14070,4,06-15 06:00,공주,0.02,0.7835703001579779,0.6380555555555556,0.0306905370843989,0.0,0.7589999999999999
14071,4,06-15 07:00,공주,0.048,0.7946287519747236,0.6744444444444445,0.0255754475703324,0.0,0.748
14072,4,06-15 08:00,공주,0.044,0.8088467614533966,0.6633333333333334,0.0562659846547314,0.0,0.723
14073,4,06-15 09:00,공주,0.068,0.8246445497630333,0.6194444444444445,0.0460358056265984,0.0,0.6970000000000001
14074,4,06-15 10:00,공주,0.056,0.826224328593997,0.6191666666666668,0.0664961636828644,0.0,0.6920000000000001
14075,4,06-15 11:00,공주,0.04,0.835703001579779,0.6491666666666667,0.0664961636828644,0.0,0.673
14076,4,06-15 12:00,공주,0.048,0.826224328593997,0.6422222222222222,0.0664961636828644,0.0,0.689
14077,4,06-15 13:00,공주,0.044,0.8278041074249606,0.5416666666666667,0.0562659846547314,0.0,0.6789999999999999
14078,4,06-15 14:00,공주,0.036,0.8388625592417063,0.6058333333333333,0.0537084398976982,0.0,0.683
14079,4,06-15 15:00,공주,0.036,0.8467614533965246,0.5886111111111112,0.0358056265984654,0.0,0.658
14080,4,06-15 16:00,공주,0.032,0.8562401263823065,0.6344444444444445,0.0537084398976982,0.0,0.624
14081,4,06-15 17:00,공주,0.028,0.8451816745655609,0.6561111111111111,0.0639386189258312,0.0,0.632
14082,4,06-15 18:00,공주,0.044,0.835703001579779,0.6452777777777778,0.0664961636828644,0.0,0.635
14083,4,06-15 19:00,공주,0.036,0.8278041074249606,0.6769444444444445,0.0434782608695652,0.0,0.653
14084,4,06-15 20:00,공주,0.024,0.807266982622433,0.0,0.0051150895140664,0.0,0.7120000000000001
14085,4,06-15 21:00,공주,0.016,0.79304897314376,0.0,0.0025575447570332,0.0,0.761
14086,4,06-15 22:00,공주,0.012,0.8025276461295419,0.6166666666666667,0.0153452685421994,0.0,0.734
14087,4,06-15 23:00,공주,0.024,0.788309636650869,0.1266666666666666,0.0127877237851662,0.0,0.777
14088,4,06-16 00:00,공주,0.02,0.7756714060031596,0.0,0.0051150895140664,0.0,0.831
14089,4,06-16 01:00,공주,0.016,0.7819905213270144,0.0,0.0051150895140664,0.0,0.793
14090,4,06-16 02:00,공주,0.028,0.7804107424960507,0.0,0.0076726342710997,0.0,0.792
14091,4,06-16 03:00,공주,0.024,0.7819905213270144,0.0,0.0076726342710997,0.0,0.7959999999999999
14092,4,06-16 04:00,공주,0.008,0.7772511848341233,0.0,0.0,0.0,0.8180000000000001
14093,4,06-16 05:00,공주,0.004,0.7756714060031596,0.0,0.0051150895140664,0.0,0.873
14094,4,06-16 06:00,공주,0.012,0.8151658767772513,0.0,0.0102301790281329,0.0,0.7470000000000001
14095,4,06-16 07:00,공주,0.004,0.8325434439178516,0.5333333333333333,0.0434782608695652,0.0,0.7020000000000001
14096,4,06-16 08:00,공주,0.004,0.8420221169036335,0.5144444444444445,0.0409207161125319,0.0,0.677
14097,4,06-16 09:00,공주,0.012,0.8436018957345972,0.6027777777777777,0.0485933503836317,0.0,0.66
14098,4,06-16 10:00,공주,0.012,0.8499210110584519,0.6269444444444444,0.0613810741687979,0.0,0.652
14099,4,06-16 11:00,공주,0.012,0.8609794628751977,0.6230555555555556,0.0920716112531969,0.0,0.614
14100,4,06-16 12:00,공주,0.008,0.8499210110584519,0.6441666666666667,0.0639386189258312,0.0,0.642
14101,4,06-16 13:00,공주,0.016,0.8451816745655609,0.56,0.0818414322250639,0.0,0.662
14102,4,06-16 14:00,공주,0.016,0.84044233807267,0.5527777777777778,0.0537084398976982,0.0,0.68
14103,4,06-16 15:00,공주,0.012,0.835703001579779,0.595,0.0613810741687979,0.0,0.672
14104,4,06-16 16:00,공주,0.008,0.8388625592417063,0.5572222222222222,0.0741687979539642,0.0,0.6609999999999999
14105,4,06-16 17:00,공주,0.016,0.835703001579779,0.6108333333333333,0.0664961636828644,0.0,0.658
14106,4,06-16 18:00,공주,0.016,0.826224328593997,0.6050000000000001,0.0383631713554987,0.0,0.6880000000000001
14107,4,06-16 19:00,공주,0.016,0.8293838862559243,0.5930555555555556,0.0511508951406649,0.0,0.652
14108,4,06-16 20:00,공주,0.016,0.8309636650868879,0.6011111111111112,0.0511508951406649,0.0,0.622
14109,4,06-16 21:00,공주,0.012,0.8293838862559243,0.5772222222222223,0.0843989769820971,0.0,0.619
14110,4,06-16 22:00,공주,0.012,0.8230647709320695,0.625,0.0690537084398977,0.0,0.622
14111,4,06-16 23:00,공주,0.004,0.8151658767772513,0.6175,0.0562659846547314,0.0,0.65
14112,4,06-20 00:00,공주,0.012,0.7409162717219591,0.0,0.0,0.0,0.947
14113,4,06-20 01:00,공주,0.02,0.7393364928909953,0.0,0.0025575447570332,0.0,0.952
14114,4,06-20 02:00,공주,0.02,0.7330173775671407,0.0,0.0025575447570332,0.0,0.955
14115,4,06-20 03:00,공주,0.02,0.726698262243286,0.0,0.0,0.0,0.953
14116,4,06-20 04:00,공주,0.032,0.7330173775671407,0.2363888888888888,0.0153452685421994,0.0,0.954
14117,4,06-20 05:00,공주,0.02,0.7725118483412323,0.3375,0.0127877237851662,0.0,0.903
14118,4,06-20 06:00,공주,0.032,0.8183254344391786,0.0,0.0102301790281329,0.0,0.7839999999999999
14119,4,06-20 07:00,공주,0.028,0.821484992101106,0.3416666666666667,0.0613810741687979,0.0,0.6739999999999999
14120,4,06-20 08:00,공주,0.028,0.859399684044234,0.3263888888888889,0.0460358056265984,0.0,0.601
14121,4,06-20 09:00,공주,0.02,0.8657187993680886,0.711388888888889,0.0383631713554987,0.0,0.5640000000000001
14122,4,06-20 10:00,공주,0.024,0.8720379146919433,0.7458333333333333,0.0588235294117647,0.0,0.559
14123,4,06-20 11:00,공주,0.036,0.8909952606635072,0.6580555555555556,0.0332480818414322,0.0,0.515
14124,4,06-20 12:00,공주,0.028,0.902053712480253,0.6563888888888889,0.0306905370843989,0.0,0.501
14125,4,06-20 13:00,공주,0.036,0.9083728278041076,0.7519444444444444,0.0639386189258312,0.0,0.46
14126,4,06-20 14:00,공주,0.032,0.8957345971563981,0.756388888888889,0.0332480818414322,0.0,0.516
14127,4,06-20 15:00,공주,0.04,0.906793048973144,0.7033333333333334,0.0460358056265984,0.0,0.432
14128,4,06-20 16:00,공주,0.036,0.8941548183254346,0.7175,0.0460358056265984,0.0,0.49
14129,4,06-20 17:00,공주,0.028,0.8736176935229069,0.7438888888888889,0.0358056265984654,0.0,0.5800000000000001
14130,4,06-20 18:00,공주,0.032,0.8309636650868879,0.7983333333333333,0.0204603580562659,0.0,0.701
14131,4,06-20 19:00,공주,0.044,0.8041074249605056,0.0,0.0102301790281329,0.0,0.765
14132,4,06-20 20:00,공주,0.032,0.7851500789889416,0.0,0.0102301790281329,0.0,0.8300000000000001
14133,4,06-20 21:00,공주,0.036,0.7851500789889416,0.0,0.0,0.0,0.846
14134,4,06-20 22:00,공주,0.044,0.7756714060031596,0.0,0.0102301790281329,0.0,0.8420000000000001
14135,4,06-20 23:00,공주,0.032,0.764612954186414,0.8908333333333334,0.0153452685421994,0.0,0.885
14136,4,06-21 00:00,공주,0.04,0.750394944707741,0.0,0.0,0.0,0.914
14137,4,06-21 01:00,공주,0.028,0.7409162717219591,0.0,0.0,0.0,0.933
14138,4,06-21 02:00,공주,0.024,0.7345971563981044,0.0,0.0025575447570332,0.0,0.944
14139,4,06-21 03:00,공주,0.032,0.736176935229068,0.0,0.0076726342710997,0.0,0.952
14140,4,06-21 04:00,공주,0.02,0.7345971563981044,0.0,0.0,0.0,0.95
14141,4,06-21 05:00,공주,0.024,0.7630331753554502,0.2969444444444444,0.0153452685421994,0.0,0.89
14142,4,06-21 06:00,공주,0.028,0.7914691943127963,0.0,0.0076726342710997,0.0,0.8270000000000001
14143,4,06-21 07:00,공주,0.032,0.84044233807267,0.2686111111111111,0.0358056265984654,0.0,0.713
14144,4,06-21 08:00,공주,0.048,0.8546603475513429,0.0269444444444444,0.0358056265984654,0.0,0.663
14145,4,06-21 09:00,공주,0.056,0.8641390205371249,0.7011111111111111,0.0306905370843989,0.0,0.632
14146,4,06-21 10:00,공주,0.08,0.9083728278041076,0.7763888888888889,0.0306905370843989,0.0,0.54
14147,4,06-21 11:00,공주,0.072,0.9036334913112164,0.7702777777777778,0.0537084398976982,0.0,0.43
14148,4,06-21 12:00,공주,0.056,0.9115323854660348,0.693888888888889,0.0332480818414322,0.0,0.4609999999999999
14149,4,06-21 13:00,공주,0.048,0.9099526066350712,0.7475,0.0179028132992327,0.0,0.43
14150,4,06-21 14:00,공주,0.072,0.9210110584518169,0.7575,0.0332480818414322,0.0,0.4
14151,4,06-21 15:00,공주,0.06,0.9241706161137442,0.0558333333333333,0.0230179028132992,0.0,0.382
14152,4,06-21 16:00,공주,0.056,0.914691943127962,0.9594444444444444,0.0153452685421994,0.0,0.439
14153,4,06-21 17:00,공주,0.044,0.8815165876777251,0.7955555555555556,0.0281329923273657,0.0,0.603
14154,4,06-21 18:00,공주,0.092,0.8372827804107426,0.0,0.0025575447570332,0.0,0.7570000000000001
14155,4,06-21 19:00,공주,0.132,0.8230647709320695,0.0,0.0076726342710997,0.0,0.795
14156,4,06-21 20:00,공주,0.148,0.8104265402843602,0.0019444444444444,0.0153452685421994,0.0,0.823
14157,4,06-21 21:00,공주,0.14,0.8009478672985784,0.9963888888888888,0.0179028132992327,0.0,0.833
14158,4,06-21 22:00,공주,0.144,0.7898894154818327,0.0994444444444444,0.0153452685421994,0.0,0.848
14159,4,06-21 23:00,공주,0.14,0.7756714060031596,0.0,0.0025575447570332,0.0,0.892
14160,4,06-25 00:00,공주,0.096,0.7772511848341233,0.0,0.0102301790281329,0.0,0.931
14161,4,06-25 01:00,공주,0.108,0.7725118483412323,0.0,0.0025575447570332,0.0,0.935
14162,4,06-25 02:00,공주,0.084,0.7709320695102686,0.8233333333333333,0.0127877237851662,0.0,0.947
14163,4,06-25 03:00,공주,0.116,0.7725118483412323,0.0,0.0,0.0,0.947
14164,4,06-25 04:00,공주,0.092,0.7725118483412323,0.0,0.0025575447570332,0.0,0.932
14165,4,06-25 05:00,공주,0.1,0.7977883096366509,0.0,0.0051150895140664,0.0,0.891
14166,4,06-25 06:00,공주,0.1,0.8009478672985784,0.7488888888888889,0.0230179028132992,0.0,0.866
14167,4,06-25 07:00,공주,0.084,0.8451816745655609,0.2766666666666666,0.0230179028132992,0.0,0.721
14168,4,06-25 08:00,공주,0.076,0.8846761453396526,0.6058333333333333,0.0230179028132992,0.0,0.61
14169,4,06-25 09:00,공주,0.068,0.8830963665086888,0.3775,0.0281329923273657,0.0,0.5790000000000001
14170,4,06-25 10:00,공주,0.072,0.8815165876777251,0.5586111111111112,0.0179028132992327,0.0,0.6
14171,4,06-25 11:00,공주,0.08,0.8925750394944709,0.5430555555555556,0.0281329923273657,0.0,0.572
14172,4,06-25 12:00,공주,0.076,0.8957345971563981,0.5244444444444445,0.0537084398976982,0.0,0.55
14173,4,06-25 13:00,공주,0.048,0.902053712480253,0.4444444444444445,0.0255754475703324,0.0,0.5609999999999999
14174,4,06-25 14:00,공주,0.052,0.914691943127962,0.3291666666666666,0.0434782608695652,0.0,0.52
14175,4,06-25 15:00,공주,0.056,0.9162717219589258,0.5077777777777779,0.0255754475703324,0.0,0.511
14176,4,06-25 16:00,공주,0.044,0.8988941548183256,0.3155555555555555,0.0537084398976982,0.0,0.5800000000000001
14177,4,06-25 17:00,공주,0.056,0.8878357030015798,0.3344444444444445,0.0383631713554987,0.0,0.6389999999999999
14178,4,06-25 18:00,공주,0.068,0.8657187993680886,0.1122222222222222,0.0179028132992327,0.0,0.68
14179,4,06-25 19:00,공주,0.084,0.8530805687203793,0.0,0.0076726342710997,0.0,0.735
14180,4,06-25 20:00,공주,0.056,0.8657187993680886,0.5613888888888889,0.0358056265984654,0.0,0.5950000000000001
14181,4,06-25 21:00,공주,0.044,0.8467614533965246,0.8169444444444446,0.0255754475703324,0.0,0.631
14182,4,06-25 22:00,공주,0.04,0.812006319115324,0.1113888888888889,0.0127877237851662,0.0,0.719
14183,4,06-25 23:00,공주,0.024,0.8041074249605056,0.0,0.0025575447570332,0.0,0.755
14184,4,06-26 00:00,공주,0.012,0.7962085308056873,0.0,0.0102301790281329,0.0,0.776
14185,4,06-26 01:00,공주,0.028,0.778830963665087,0.0,0.0025575447570332,0.0,0.828
14186,4,06-26 02:00,공주,0.036,0.769352290679305,0.0,0.0076726342710997,0.0,0.869
14187,4,06-26 03:00,공주,0.036,0.7677725118483414,0.0,0.0,0.0,0.869
14188,4,06-26 04:00,공주,0.04,0.769352290679305,0.0,0.0025575447570332,0.0,0.8670000000000001
14189,4,06-26 05:00,공주,0.04,0.79304897314376,0.0,0.0025575447570332,0.0,0.828
14190,4,06-26 06:00,공주,0.024,0.8436018957345972,0.3622222222222223,0.0511508951406649,0.0,0.648
14191,4,06-26 07:00,공주,0.028,0.8483412322274883,0.4661111111111111,0.0562659846547314,0.0,0.627
14192,4,06-26 08:00,공주,0.024,0.8720379146919433,0.5602777777777778,0.0613810741687979,0.0,0.591
14193,4,06-26 09:00,공주,0.028,0.8894154818325435,0.5047222222222222,0.0997442455242966,0.0,0.5459999999999999
14194,4,06-26 10:00,공주,0.032,0.8988941548183256,0.57,0.0716112531969309,0.0,0.535
14195,4,06-26 11:00,공주,0.032,0.9099526066350712,0.6816666666666668,0.0613810741687979,0.0,0.531
14196,4,06-26 12:00,공주,0.02,0.8925750394944709,0.5811111111111111,0.0434782608695652,0.0,0.5559999999999999
14197,4,06-26 13:00,공주,0.02,0.8925750394944709,0.5925,0.0511508951406649,0.0,0.55
14198,4,06-26 14:00,공주,0.02,0.8846761453396526,0.5161111111111112,0.0588235294117647,0.0,0.572
14199,4,06-26 15:00,공주,0.024,0.8783570300157979,0.5386111111111112,0.0562659846547314,0.0,0.584
14200,4,06-26 16:00,공주,0.024,0.7993680884676146,0.6505555555555556,0.0281329923273657,0.0284090909090909,0.897
14201,4,06-26 17:00,공주,0.028,0.8088467614533966,0.7127777777777778,0.0255754475703324,0.0,0.919
14202,4,06-26 18:00,공주,0.04,0.8009478672985784,0.0,0.0102301790281329,0.0056818181818181,0.918
14203,4,06-26 19:00,공주,0.04,0.7993680884676146,0.0,0.0025575447570332,0.0,0.939
14204,4,06-26 20:00,공주,0.036,0.7962085308056873,0.7919444444444446,0.0153452685421994,0.0,0.953
14205,4,06-26 21:00,공주,0.036,0.7946287519747236,0.7208333333333333,0.0383631713554987,0.0568181818181818,0.952
14206,4,06-26 22:00,공주,0.044,0.79304897314376,0.7088888888888889,0.0511508951406649,0.0,0.937
14207,4,06-26 23:00,공주,0.04,0.79304897314376,0.6955555555555556,0.0383631713554987,0.0,0.93
14208,4,06-30 00:00,공주,0.088,0.7519747235387046,0.0,0.0102301790281329,0.034090909090909,0.947
14209,4,06-30 01:00,공주,0.076,0.7472353870458137,0.0,0.0102301790281329,0.0,0.957
14210,4,06-30 02:00,공주,0.064,0.7519747235387046,0.1633333333333333,0.0255754475703324,0.0,0.954
14211,4,06-30 03:00,공주,0.08,0.7488151658767773,0.2133333333333333,0.0255754475703324,0.0,0.957
14212,4,06-30 04:00,공주,0.088,0.7409162717219591,0.1366666666666667,0.0332480818414322,0.0056818181818181,0.945
14213,4,06-30 05:00,공주,0.08,0.7393364928909953,0.0605555555555555,0.0179028132992327,0.0,0.947
14214,4,06-30 06:00,공주,0.068,0.7409162717219591,0.1047222222222222,0.0281329923273657,0.0056818181818181,0.951
14215,4,06-30 07:00,공주,0.072,0.7440758293838863,0.0,0.0076726342710997,0.0056818181818181,0.942
14216,4,06-30 08:00,공주,0.088,0.74565560821485,0.105,0.0255754475703324,0.0056818181818181,0.943
14217,4,06-30 09:00,공주,0.088,0.7488151658767773,0.1927777777777778,0.0281329923273657,0.0,0.92
14218,4,06-30 10:00,공주,0.088,0.7614533965244867,0.1830555555555555,0.0485933503836317,0.0,0.8620000000000001
14219,4,06-30 11:00,공주,0.072,0.7756714060031596,0.1288888888888889,0.0332480818414322,0.0056818181818181,0.816
14220,4,06-30 12:00,공주,0.056,0.788309636650869,0.2330555555555555,0.0383631713554987,0.0,0.8
14221,4,06-30 13:00,공주,0.04,0.8104265402843602,0.1538888888888888,0.0204603580562659,0.0,0.728
14222,4,06-30 14:00,공주,0.024,0.8104265402843602,0.1369444444444444,0.0306905370843989,0.0,0.763
14223,4,06-30 15:00,공주,0.028,0.807266982622433,0.2005555555555555,0.0281329923273657,0.0,0.781
14224,4,06-30 16:00,공주,0.06,0.8088467614533966,0.2536111111111111,0.0306905370843989,0.0,0.756
14225,4,06-30 17:00,공주,0.056,0.7993680884676146,0.1272222222222222,0.0204603580562659,0.0,0.8350000000000001
14226,4,06-30 18:00,공주,0.044,0.774091627172196,0.0741666666666666,0.0255754475703324,0.0,0.885
14227,4,06-30 19:00,공주,0.044,0.7630331753554502,0.2805555555555555,0.0127877237851662,0.0,0.925
14228,4,06-30 20:00,공주,0.06,0.755134281200632,0.0811111111111111,0.0127877237851662,0.0,0.943
14229,4,06-30 21:00,공주,0.064,0.750394944707741,0.0,0.0,0.0,0.955
14230,4,06-30 22:00,공주,0.048,0.7424960505529228,0.0,0.0051150895140664,0.0,0.963
14231,4,06-30 23:00,공주,0.056,0.7424960505529228,0.0,0.0025575447570332,0.0,0.962
14232,4,07-01 00:00,공주,0.04,0.736176935229068,0.0,0.0025575447570332,0.0,0.969
14233,4,07-01 01:00,공주,0.056,0.7393364928909953,0.0,0.0076726342710997,0.0,0.971
14234,4,07-01 02:00,공주,0.088,0.7488151658767773,0.14,0.0204603580562659,0.0,0.967
14235,4,07-01 03:00,공주,0.084,0.7519747235387046,0.0705555555555555,0.0460358056265984,0.0,0.946
14236,4,07-01 04:00,공주,0.072,0.7519747235387046,0.0919444444444444,0.0409207161125319,0.0,0.936
14237,4,07-01 05:00,공주,0.068,0.759873617693523,0.0538888888888888,0.0255754475703324,0.0,0.919
14238,4,07-01 06:00,공주,0.096,0.774091627172196,0.0858333333333333,0.0613810741687979,0.0,0.88
14239,4,07-01 07:00,공주,0.068,0.8009478672985784,0.0983333333333333,0.0153452685421994,0.0,0.7959999999999999
14240,4,07-01 08:00,공주,0.06,0.807266982622433,0.1144444444444444,0.0358056265984654,0.0,0.765
14241,4,07-01 09:00,공주,0.06,0.8183254344391786,0.948888888888889,0.0255754475703324,0.0,0.767
14242,4,07-01 10:00,공주,0.052,0.8341232227488152,0.1302777777777777,0.0281329923273657,0.0,0.738
14243,4,07-01 11:00,공주,0.048,0.8325434439178516,0.0616666666666666,0.0281329923273657,0.0,0.723
14244,4,07-01 12:00,공주,0.076,0.84044233807267,0.1886111111111111,0.0306905370843989,0.0,0.741
14245,4,07-01 13:00,공주,0.048,0.8467614533965246,0.0,0.0051150895140664,0.0,0.673
14246,4,07-01 14:00,공주,0.068,0.8467614533965246,0.7116666666666667,0.0230179028132992,0.0,0.6970000000000001
14247,4,07-01 15:00,공주,0.06,0.8420221169036335,0.675,0.0127877237851662,0.0,0.714
14248,4,07-01 16:00,공주,0.072,0.8199052132701423,0.0622222222222222,0.0127877237851662,0.0,0.8130000000000001
14249,4,07-01 17:00,공주,0.06,0.8230647709320695,0.9119444444444446,0.0204603580562659,0.0,0.8
14250,4,07-01 18:00,공주,0.052,0.7993680884676146,0.0,0.0076726342710997,0.0,0.865
14251,4,07-01 19:00,공주,0.064,0.7993680884676146,0.8994444444444445,0.0127877237851662,0.0,0.876
14252,4,07-01 20:00,공주,0.064,0.7851500789889416,0.0,0.0,0.0,0.921
14253,4,07-01 21:00,공주,0.044,0.7819905213270144,0.0,0.0102301790281329,0.0,0.926
14254,4,07-01 22:00,공주,0.048,0.7819905213270144,0.0,0.0,0.0,0.912
14255,4,07-01 23:00,공주,0.052,0.7819905213270144,0.836388888888889,0.0127877237851662,0.0,0.908
14256,4,07-05 00:00,공주,0.048,0.731437598736177,0.6591666666666667,0.0179028132992327,0.0,0.915
14257,4,07-05 01:00,공주,0.056,0.7219589257503951,0.7825,0.0153452685421994,0.0,0.934
14258,4,07-05 02:00,공주,0.056,0.7156398104265403,0.7361111111111112,0.0179028132992327,0.0,0.932
14259,4,07-05 03:00,공주,0.052,0.7219589257503951,0.7050000000000001,0.0204603580562659,0.0,0.946
14260,4,07-05 04:00,공주,0.084,0.712480252764613,0.0,0.0,0.0,0.959
14261,4,07-05 05:00,공주,0.088,0.7298578199052134,0.7436111111111111,0.0358056265984654,0.0,0.923
14262,4,07-05 06:00,공주,0.1,0.755134281200632,0.7300000000000001,0.0434782608695652,0.0,0.869
14263,4,07-05 07:00,공주,0.096,0.7772511848341233,0.7300000000000001,0.0485933503836317,0.0,0.8220000000000001
14264,4,07-05 08:00,공주,0.108,0.7993680884676146,0.6958333333333334,0.0434782608695652,0.0,0.714
14265,4,07-05 09:00,공주,0.084,0.8183254344391786,0.7069444444444445,0.0409207161125319,0.0,0.6289999999999999
14266,4,07-05 10:00,공주,0.072,0.8546603475513429,0.6791666666666667,0.0460358056265984,0.0,0.5509999999999999
14267,4,07-05 11:00,공주,0.048,0.8341232227488152,0.6786111111111112,0.0485933503836317,0.0,0.599
14268,4,07-05 12:00,공주,0.04,0.859399684044234,0.7586111111111112,0.0997442455242966,0.0,0.503
14269,4,07-05 13:00,공주,0.048,0.8530805687203793,0.7161111111111111,0.0664961636828644,0.0,0.531
14270,4,07-05 14:00,공주,0.048,0.8499210110584519,0.7163888888888889,0.0664961636828644,0.0,0.523
14271,4,07-05 15:00,공주,0.032,0.8309636650868879,0.7272222222222223,0.0664961636828644,0.0,0.572
14272,4,07-05 16:00,공주,0.036,0.8309636650868879,0.7213888888888889,0.0537084398976982,0.0,0.547
14273,4,07-05 17:00,공주,0.036,0.8088467614533966,0.7175,0.0562659846547314,0.0,0.5750000000000001
14274,4,07-05 18:00,공주,0.032,0.7819905213270144,0.7341666666666667,0.0434782608695652,0.0,0.662
14275,4,07-05 19:00,공주,0.028,0.7614533965244867,0.7519444444444444,0.0230179028132992,0.0,0.7420000000000001
14276,4,07-05 20:00,공주,0.032,0.7424960505529228,0.0,0.0102301790281329,0.0,0.8009999999999999
14277,4,07-05 21:00,공주,0.028,0.7330173775671407,0.0,0.0076726342710997,0.0,0.853
14278,4,07-05 22:00,공주,0.024,0.7298578199052134,0.851111111111111,0.0153452685421994,0.0,0.87
14279,4,07-05 23:00,공주,0.036,0.7235387045813586,0.0,0.0051150895140664,0.0,0.898
14280,4,07-06 00:00,공주,0.028,0.7156398104265403,0.0,0.0,0.0,0.922
14281,4,07-06 01:00,공주,0.036,0.712480252764613,0.0,0.0025575447570332,0.0,0.929
14282,4,07-06 02:00,공주,0.032,0.7093206951026857,0.0,0.0051150895140664,0.0,0.937
14283,4,07-06 03:00,공주,0.04,0.7061611374407584,0.0,0.0076726342710997,0.0,0.947
14284,4,07-06 04:00,공주,0.04,0.712480252764613,0.0,0.0051150895140664,0.0,0.944
14285,4,07-06 05:00,공주,0.036,0.7330173775671407,0.7258333333333334,0.0153452685421994,0.0,0.897
14286,4,07-06 06:00,공주,0.04,0.755134281200632,0.7308333333333334,0.0179028132992327,0.0,0.846
14287,4,07-06 07:00,공주,0.056,0.7772511848341233,0.6880555555555555,0.0255754475703324,0.0,0.783
14288,4,07-06 08:00,공주,0.068,0.79304897314376,0.6566666666666667,0.0230179028132992,0.0,0.7420000000000001
14289,4,07-06 09:00,공주,0.052,0.8104265402843602,0.6433333333333333,0.0306905370843989,0.0,0.6589999999999999
14290,4,07-06 10:00,공주,0.056,0.8325434439178516,0.5952777777777778,0.0306905370843989,0.0,0.616
14291,4,07-06 11:00,공주,0.036,0.8530805687203793,0.6422222222222222,0.0281329923273657,0.0,0.545
14292,4,07-06 12:00,공주,0.02,0.8451816745655609,0.7838888888888889,0.0613810741687979,0.0,0.532
14293,4,07-06 13:00,공주,0.024,0.8562401263823065,0.7211111111111111,0.0383631713554987,0.0,0.5359999999999999
14294,4,07-06 14:00,공주,0.04,0.8688783570300159,0.7516666666666667,0.0460358056265984,0.0,0.503
14295,4,07-06 15:00,공주,0.036,0.8515007898894156,0.7702777777777778,0.0434782608695652,0.0,0.523
14296,4,07-06 16:00,공주,0.024,0.8341232227488152,0.7083333333333334,0.0383631713554987,0.0,0.603
